idno,cntry,pspwght,polintr,nwspol,vote,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,pstplonl,eduyrs,eisced,isco08,domicil,agea,gndr,hincfel,hinctnta,hhmmb,female,city,age,age_10,hhsize5
7482,PL,1.12151896953583,1,1,2,1,1,1,1,2,1,1,1,17,7,2141,3,24,2,2,8,3,1,0,24,2.4,3
7486,PL,1.02408194541931,1,2,1,1,1,1,1,1,1,1,1,13,3,3131,3,34,1,2,4,3,0,0,34,3.4,3
7489,PL,0.917412877082825,1,2,2,1,1,1,2,1,1,1,2,19,7,2651,1,41,2,2,7,2,1,1,41,4.1,2
7491,PL,0.781576871871948,1,2,2,1,1,1,1,1,1,1,1,11,4,1420,3,71,2,3,5,1,1,0,71,7.1,1
7492,PL,1.00992381572723,1,2,2,2,1,2,1,1,1,2,1,17,7,2151,4,42,1,1,9,7,0,0,42,4.2,5
7495,PL,1.07648515701294,1,1,1,1,1,1,1,1,1,1,1,15,6,2342,4,28,2,3,7,3,1,0,28,2.8,3
7511,PL,0.762527585029602,1,2,2,1,1,1,1,1,1,1,1,7,2,6130,3,72,1,2,2,2,0,0,72,7.2,2
7513,PL,1.1111444234848,1,2,2,1,1,1,1,1,1,1,1,11,2,5223,3,40,2,2,7,3,1,0,40,4,3
7518,PL,1.14021027088165,1,1,,1,1,1,1,1,1,1,1,7,1,,4,15,1,2,5,4,0,0,15,1.5,4
7526,PL,1.01379263401032,2,1,2,1,1,1,2,2,1,1,1,13,3,3311,3,62,2,1,3,2,1,0,62,6.2,2
7536,PL,1.07087624073029,1,2,2,1,1,2,1,1,2,1,1,11,2,8331,3,56,1,2,7,3,0,0,56,5.6,3
7539,PL,0.947249472141266,1,1,,1,1,1,1,1,1,1,1,,2,9629,3,59,1,1,2,6,0,0,59,5.9,5
7540,PL,1.03390574455261,1,2,1,1,1,1,1,1,1,1,1,11,2,7522,4,52,1,2,5,4,0,0,52,5.2,4
7543,PL,0.81609457731247,1,1,2,1,1,1,1,1,1,1,1,13,3,6130,4,59,2,1,,5,1,0,59,5.9,5
7544,PL,1.11635160446167,1,2,2,1,1,1,1,1,1,1,1,17,7,2342,1,40,2,2,3,3,1,1,40,4,3
7545,PL,0.966113150119781,1,2,2,1,1,1,1,1,1,1,1,18,6,1213,4,41,1,2,,4,0,0,41,4.1,4
7556,PL,0.923014223575592,1,2,2,1,1,1,1,1,1,1,1,11,2,7531,4,57,2,1,2,2,1,0,57,5.7,2
7557,PL,0.948438346385956,1,2,2,1,1,1,1,1,1,1,1,9,2,9313,4,26,1,1,,3,0,0,26,2.6,3
7560,PL,0.837669312953949,2,1,2,1,1,1,1,1,1,1,1,13,4,7314,4,72,1,1,3,2,0,0,72,7.2,2
7561,PL,0.891475558280945,1,1,2,1,1,1,1,2,1,1,1,16,7,1212,3,33,2,2,,3,1,0,33,3.3,3
7563,PL,1.14610421657562,1,1,2,1,1,2,1,2,1,1,1,13,4,3221,3,61,2,1,,1,1,0,61,6.1,1
7564,PL,0.923014223575592,1,1,1,1,1,1,1,1,1,1,1,7,2,9211,4,61,2,2,5,2,1,0,61,6.1,2
7566,PL,1.41746151447296,1,1,2,2,2,2,1,2,2,2,1,15,6,3423,1,23,2,2,4,1,1,1,23,2.3,1
7569,PL,0.901012480258942,1,1,1,1,1,1,1,1,1,1,1,8,2,5322,4,48,2,2,5,4,1,0,48,4.8,4
7570,PL,0.921539664268494,1,2,2,1,1,1,1,1,1,1,1,14,3,5230,4,29,2,2,4,4,1,0,29,2.9,4
7573,PL,0.867089152336121,1,2,2,1,1,1,1,1,1,1,1,10,2,7233,4,71,1,2,,3,0,0,71,7.1,3
7575,PL,0.71273535490036,1,1,2,1,1,1,1,1,1,1,1,11,2,6130,4,57,1,1,,3,0,0,57,5.7,3
7582,PL,0.877032220363617,1,2,2,1,1,1,1,1,1,1,1,11,4,3313,3,79,2,2,2,1,1,0,79,7.9,1
7585,PL,0.808509230613709,1,1,2,1,1,1,1,1,1,1,1,14,5,5142,1,55,2,3,10,5,1,1,55,5.5,5
7586,PL,0.970914781093597,1,2,2,1,1,1,1,1,1,1,1,18,6,3123,4,62,1,2,8,2,0,0,62,6.2,2
7597,PL,1.03888261318207,1,1,2,1,1,1,1,1,1,1,1,13,4,5223,3,22,2,2,,3,1,0,22,2.2,3
7600,PL,0.999942302703857,1,2,2,1,1,1,1,1,1,1,1,14,4,,3,22,1,2,,4,0,0,22,2.2,4
7623,PL,1.03642404079437,2,2,2,1,1,1,1,1,1,1,1,14,4,1211,3,58,2,2,,4,1,0,58,5.8,4
7624,PL,0.939536571502686,1,2,2,1,1,1,1,1,1,1,1,15,4,1420,3,71,1,2,,2,0,0,71,7.1,2
7626,PL,0.862429678440094,1,2,2,2,1,1,1,1,1,1,1,14,4,1324,4,61,1,2,5,4,0,0,61,6.1,4
7627,PL,1.0391206741333,1,2,2,1,2,2,2,2,1,1,1,20,7,2330,4,62,2,2,8,1,1,0,62,6.2,1
7628,PL,1.04162359237671,1,2,2,1,1,1,1,1,1,1,1,20,7,2424,3,40,2,2,8,3,1,0,40,4,3
7634,PL,0.766631364822388,1,2,2,1,1,1,1,1,1,1,1,8,2,9112,4,51,2,1,6,5,1,0,51,5.1,5
7642,PL,0.902905225753784,1,1,2,1,1,1,1,1,1,1,1,10,2,5223,4,62,2,1,5,5,1,0,62,6.2,5
7645,PL,0.97851288318634,1,2,1,1,1,1,1,1,1,1,1,7,2,6130,4,77,1,1,,6,0,0,77,7.7,5
7650,PL,0.865894854068756,1,1,1,2,1,1,1,1,1,1,1,10,2,1323,1,78,1,0,1,1,0,1,78,7.8,1
7655,PL,1.06345665454865,1,2,2,1,1,1,1,1,1,1,1,11,2,6130,4,59,1,1,3,4,0,0,59,5.9,4
7657,PL,1.06345665454865,2,2,2,2,1,1,1,1,1,2,1,17,7,1312,4,65,1,2,9,2,0,0,65,6.5,2
7659,PL,1.07087624073029,1,1,1,1,1,1,1,1,1,1,1,14,3,1321,3,59,1,2,,2,0,0,59,5.9,2
7663,PL,1.02445018291473,1,1,1,1,1,1,1,1,1,1,1,15,3,8312,3,30,2,3,10,6,1,0,30,3,5
7668,PL,0.887403547763825,1,1,2,1,1,1,1,1,1,1,1,13,4,5223,4,43,2,2,2,5,1,0,43,4.3,5
7669,PL,1.04433357715607,1,2,2,2,1,1,1,2,2,1,1,12,4,6130,4,53,2,1,1,2,1,0,53,5.3,2
7670,PL,1.00992381572723,1,1,2,1,1,1,1,1,1,1,1,18,6,1321,4,49,1,2,8,2,0,0,49,4.9,2
7677,PL,1.00992381572723,1,2,2,2,1,1,2,1,1,1,1,11,2,6112,4,47,1,2,7,7,0,0,47,4.7,5
7684,PL,0.923014223575592,1,2,2,1,1,1,1,1,1,1,1,7,2,6111,4,76,2,2,2,2,1,0,76,7.6,2
7688,PL,0.852916300296783,1,2,2,1,1,1,1,1,1,1,1,12,4,1321,1,70,1,2,6,2,0,1,70,7,2
7691,PL,1.22083425521851,1,2,2,1,1,1,1,1,1,1,1,15,4,3221,3,53,2,2,7,3,1,0,53,5.3,3
7693,PL,1.23958349227905,1,,1,1,1,1,1,1,1,1,1,,7,,,37,2,2,,,1,,37,3.7,
7697,PL,0.887403547763825,1,2,2,1,1,1,1,1,1,1,1,11,2,7533,4,49,2,2,4,2,1,0,49,4.9,2
7701,PL,0.997717201709747,1,2,1,1,1,1,1,1,1,1,1,13,2,7231,1,52,1,2,6,3,0,1,52,5.2,3
7706,PL,1.04788684844971,1,2,1,1,1,1,1,1,1,1,1,7,2,8152,1,70,2,1,8,5,1,1,70,7,5
7707,PL,0.927644848823547,1,2,2,1,1,1,1,1,1,1,1,,7,4419,4,35,2,2,8,5,1,0,35,3.5,5
7712,PL,1.01538014411926,1,1,1,1,1,1,1,1,1,1,1,8,2,7115,4,54,1,1,1,1,0,0,54,5.4,1
7716,PL,1.14600789546967,1,2,2,1,1,2,2,2,2,2,2,16,6,1330,4,35,1,2,,5,0,0,35,3.5,5
7717,PL,0.825017333030701,1,2,2,1,1,1,1,1,1,1,1,7,2,3123,4,66,1,2,7,6,0,0,66,6.6,5
7718,PL,0.93265688419342,1,2,2,1,1,1,1,1,1,1,1,11,2,6130,4,48,2,2,,6,1,0,48,4.8,5
7721,PL,1.06476700305939,1,2,1,1,1,1,1,1,1,1,1,11,2,7511,3,49,1,3,,1,0,0,49,4.9,1
7722,PL,1.14600789546967,1,1,1,1,1,1,1,1,1,1,1,15,4,8332,4,37,1,3,10,3,0,0,37,3.7,3
7726,PL,1.33811688423157,1,2,2,1,1,1,1,1,1,1,1,17,7,2423,3,37,1,2,5,2,0,0,37,3.7,2
7728,PL,0.85633385181427,1,2,2,1,1,1,1,1,1,1,1,13,3,3122,1,67,1,2,5,2,0,1,67,6.7,2
7740,PL,0.916433036327362,1,2,2,1,1,1,2,2,2,1,2,,7,2131,1,37,2,2,6,1,1,1,37,3.7,1
7748,PL,0.902905225753784,1,2,2,1,1,1,1,1,1,1,1,7,2,5223,4,76,2,1,4,1,1,0,76,7.6,1
7752,PL,1.03390574455261,1,2,2,1,1,1,1,1,1,1,1,11,2,7112,4,50,1,2,6,2,0,0,50,5,2
7753,PL,0.968930959701538,1,2,2,1,1,1,1,1,1,1,1,13,3,3313,4,66,2,2,,2,1,0,66,6.6,2
7759,PL,0.828299105167389,2,2,1,1,1,1,1,1,1,1,1,17,7,5412,3,71,1,2,8,2,0,0,71,7.1,2
7765,PL,0.837669312953949,1,1,2,1,1,1,1,1,1,1,1,11,2,6222,4,66,1,1,3,2,0,0,66,6.6,2
7775,PL,1.05058562755585,1,1,2,1,1,1,1,1,1,1,1,15,4,3331,1,27,1,3,9,3,0,1,27,2.7,3
7776,PL,0.94035416841507,1,2,2,1,1,1,1,1,1,1,1,11,4,3313,3,65,2,2,6,2,1,0,65,6.5,2
7778,PL,0.948779106140137,1,1,2,1,1,1,1,1,1,1,1,12,4,6130,4,25,2,2,5,3,1,0,25,2.5,3
7781,PL,0.911858022212982,1,2,2,1,1,1,1,2,1,1,1,,7,1210,1,70,2,2,,2,1,1,70,7,2
7794,PL,1.04433357715607,1,1,1,1,1,1,1,1,1,1,1,11,2,7412,4,49,2,2,2,6,1,0,49,4.9,5
7795,PL,1.13696253299713,1,1,1,2,1,1,1,1,1,1,1,9,2,9613,4,53,1,3,1,1,0,0,53,5.3,1
7799,PL,0.967799663543701,1,2,2,1,1,1,1,1,1,1,1,17,7,2341,3,64,2,2,9,2,1,0,64,6.4,2
7802,PL,1.05865561962128,1,2,1,1,1,1,1,1,1,1,1,14,4,5223,3,48,2,2,4,4,1,0,48,4.8,4
7804,PL,0.884537279605866,1,2,2,1,1,1,1,1,1,1,1,16,4,7223,3,26,1,2,,4,0,0,26,2.6,4
7824,PL,1.19290459156036,1,2,2,1,1,1,1,1,1,1,1,10,2,7318,1,62,2,2,2,1,1,1,62,6.2,1
7826,PL,0.927775263786316,1,1,1,1,1,1,1,1,1,1,1,13,3,7112,4,26,1,1,3,5,0,0,26,2.6,5
7829,PL,1.07648515701294,1,1,1,1,1,1,1,1,1,1,1,11,2,7531,4,33,2,3,10,4,1,0,33,3.3,4
7831,PL,0.970094919204712,1,2,2,2,1,1,1,2,1,1,2,14,6,1324,1,24,1,2,7,2,0,1,24,2.4,2
7844,PL,1.24227344989777,1,2,2,1,1,1,1,1,1,1,1,11,2,9321,3,53,2,2,3,2,1,0,53,5.3,2
7849,PL,0.923014223575592,1,1,2,1,1,1,1,1,1,1,1,7,1,6130,4,78,2,1,1,1,1,0,78,7.8,1
7850,PL,0.996721148490906,1,1,1,1,1,1,1,1,1,1,1,9,2,9613,1,49,1,1,1,1,0,1,49,4.9,1
7854,PL,1.0525062084198,1,1,2,1,1,1,1,1,1,1,1,11,2,8312,4,48,2,2,,3,1,0,48,4.8,3
7855,PL,1.16965734958649,,2,1,1,1,1,1,1,1,1,1,11,2,7233,3,41,1,2,6,4,0,0,41,4.1,4
7862,PL,0.927644848823547,1,2,2,1,1,1,1,1,1,1,1,17,7,5222,4,37,2,2,8,3,1,0,37,3.7,3
7864,PL,0.71273535490036,1,2,2,1,1,1,1,1,1,1,1,11,2,8331,4,61,1,1,,4,0,0,61,6.1,4
7867,PL,1.20038342475891,1,1,1,2,1,1,1,2,1,1,1,17,7,2655,1,24,2,3,10,6,1,1,24,2.4,5
7874,PL,1.04738783836365,1,2,1,1,1,1,1,1,1,1,1,11,2,7315,4,60,2,2,2,1,1,0,60,6,1
7875,PL,1.17364513874054,1,2,1,1,1,1,1,1,1,1,1,11,2,5230,1,45,2,2,7,4,1,1,45,4.5,4
7879,PL,0.89651483297348,1,2,2,1,1,1,1,1,1,1,1,8,2,6121,4,64,2,2,3,2,1,0,64,6.4,2
7882,PL,1.00407576560974,1,1,2,2,1,1,2,2,2,1,2,17,7,2634,1,30,2,3,,2,1,1,30,3,2
7898,PL,0.994814276695251,1,2,2,1,1,1,1,1,1,1,1,12,4,3321,3,33,2,2,5,4,1,0,33,3.3,4
7905,PL,0.895926892757416,1,2,2,1,1,1,1,1,1,1,1,10,2,8322,1,67,1,2,,2,0,1,67,6.7,2
7908,PL,1.20038342475891,1,1,2,1,1,1,1,1,1,1,1,11,2,5246,1,32,2,2,5,6,1,1,32,3.2,5
7909,PL,0.985016584396362,1,2,2,1,1,1,1,1,1,1,1,17,7,1324,1,48,1,1,6,6,0,1,48,4.8,5
7915,PL,0.766631364822388,1,2,2,1,1,1,1,1,1,1,1,17,7,2211,4,38,2,2,,3,1,0,38,3.8,3
7925,PL,0.98171055316925,2,1,2,1,1,1,2,2,2,2,1,18,7,2422,4,41,2,2,8,3,1,0,41,4.1,3
7928,PL,0.918265879154205,1,1,,2,2,2,1,2,1,1,1,8,1,,3,15,1,3,4,3,0,0,15,1.5,3
7932,PL,0.834628939628601,1,2,1,1,1,1,1,1,1,1,1,11,2,7523,4,48,1,2,8,3,0,0,48,4.8,3
7935,PL,0.862429678440094,2,2,2,1,1,1,1,2,1,1,1,8,2,1311,4,82,1,1,2,2,0,0,82,8.2,2
7936,PL,0.837059855461121,1,1,2,1,1,1,1,1,1,1,1,13,4,5223,3,66,2,2,2,1,1,0,66,6.6,1
7942,PL,1.07713186740875,1,1,2,1,1,1,1,1,1,1,1,15,6,3120,3,23,2,2,,2,1,0,23,2.3,2
7943,PL,1.01538014411926,1,2,,1,1,1,1,1,1,1,1,11,2,8322,4,45,1,2,,3,0,0,45,4.5,3
7945,PL,1.07648515701294,1,2,2,1,1,1,1,1,1,1,1,13,4,1330,4,26,2,2,7,4,1,0,26,2.6,4
7946,PL,0.970914781093597,1,2,2,1,1,1,1,1,1,1,1,7,2,8341,4,77,1,2,3,2,0,0,77,7.7,2
7947,PL,1.20153141021729,1,,1,1,1,1,1,1,1,1,1,,4,3343,1,87,2,2,3,1,1,1,87,8.7,1
7949,PL,1.07436537742615,1,2,,1,1,1,1,1,1,1,1,14,5,3313,3,36,2,3,4,5,1,0,36,3.6,5
7951,PL,1.03642404079437,1,1,2,1,1,1,1,1,1,1,1,13,4,3221,3,57,2,1,3,1,1,0,57,5.7,1
7958,PL,0.887403547763825,1,1,2,2,1,1,1,1,1,1,1,13,4,6130,4,52,2,2,,4,1,0,52,5.2,4
7960,PL,0.9360391497612,1,1,,1,1,1,1,1,1,1,1,10,2,,1,18,1,3,,4,0,1,18,1.8,4
7964,PL,1.07609808444977,1,1,1,1,1,1,1,1,1,1,1,12,4,7523,4,27,1,2,,2,0,0,27,2.7,2
7967,PL,1.09342515468597,2,2,2,2,1,2,1,1,1,1,2,17,7,1330,1,29,1,2,8,3,0,1,29,2.9,3
7983,PL,1.24533045291901,1,1,2,1,1,1,1,1,1,1,1,11,2,7112,4,45,1,2,4,4,0,0,45,4.5,4
7989,PL,1.07234084606171,1,1,2,1,1,1,1,1,1,1,1,13,3,,3,24,2,2,7,3,1,0,24,2.4,3
7991,PL,1.1999523639679,1,2,2,1,1,1,1,1,1,1,1,13,3,3115,2,29,1,2,3,3,0,1,29,2.9,3
7992,PL,0.792848944664002,1,2,2,1,1,1,1,1,1,1,1,8,2,8342,3,64,1,1,7,6,0,0,64,6.4,5
7993,PL,0.927775263786316,1,1,1,1,1,1,1,1,1,1,1,14,3,7124,4,30,1,2,5,3,0,0,30,3,3
7998,PL,1.25710153579712,1,2,2,1,1,2,2,1,1,1,1,15,6,2359,3,22,2,3,,3,1,0,22,2.2,3
7999,PL,0.841159999370575,1,2,1,1,1,1,1,1,1,1,1,7,2,3123,2,80,1,2,2,2,0,1,80,8,2
8001,PL,0.949673235416412,1,2,2,2,1,1,2,2,1,1,1,8,2,9613,4,43,2,2,7,7,1,0,43,4.3,5
8013,PL,0.980928897857666,2,2,2,1,1,1,1,1,1,1,1,17,7,2529,4,51,1,2,,3,0,0,51,5.1,3
8014,PL,0.785498023033142,1,2,1,1,1,1,1,1,1,1,1,11,2,5414,,45,2,1,3,3,1,,45,4.5,3
8020,PL,1.06476700305939,1,2,2,1,1,1,1,1,1,1,1,17,7,1345,3,43,1,2,,3,0,0,43,4.3,3
8023,PL,1.10279631614685,1,1,1,1,1,1,1,1,1,1,1,8,2,9211,4,60,2,2,,6,1,0,60,6,5
8025,PL,1.14585983753204,1,2,1,1,1,1,1,1,1,1,1,14,3,3115,4,43,1,2,6,2,0,0,43,4.3,2
8027,PL,1.0525062084198,1,1,2,1,1,1,1,1,1,1,1,11,2,9112,4,44,2,2,,6,1,0,44,4.4,5
8034,PL,1.02242410182953,1,2,2,1,1,1,1,1,1,1,1,17,7,2212,1,77,2,3,8,2,1,1,77,7.7,2
8036,PL,1.08698749542236,1,1,2,1,2,1,1,1,2,1,1,16,7,1120,1,56,2,3,10,1,1,1,56,5.6,1
8038,PL,1.12151896953583,1,1,2,1,1,1,1,1,1,1,1,18,7,5244,1,29,2,2,,3,1,1,29,2.9,3
8050,PL,0.797382175922394,1,1,2,1,1,1,1,1,1,1,1,17,7,2341,1,72,1,1,5,2,0,1,72,7.2,2
8056,PL,0.907435178756714,1,2,2,1,1,1,1,1,1,1,1,12,4,5222,4,43,2,1,3,4,1,0,43,4.3,4
8061,PL,1.11449813842773,1,1,2,2,1,2,1,2,1,1,1,13,4,1412,4,67,1,3,,2,0,0,67,6.7,2
8079,PL,1.17061579227448,1,1,,1,1,1,1,1,1,1,1,12,2,5162,3,18,2,3,8,4,1,0,18,1.8,4
8086,PL,0.783815503120422,1,1,2,1,1,1,1,1,1,1,1,17,7,5223,4,28,1,2,,3,0,0,28,2.8,3
8093,PL,0.901012480258942,1,1,2,1,1,1,1,2,1,1,1,12,4,5223,4,40,2,3,6,3,1,0,40,4,3
8094,PL,1.10749435424805,1,2,,1,1,1,1,1,1,1,1,9,2,,3,17,2,3,,7,1,0,17,1.7,5
8097,PL,1.11363923549652,2,2,2,1,1,1,1,1,1,1,1,13,4,1213,1,43,1,2,8,4,0,1,43,4.3,4
8098,PL,1.19877433776855,1,2,2,1,1,1,1,1,1,1,1,13,3,4321,4,43,2,2,3,4,1,0,43,4.3,4
8103,PL,0.834628939628601,1,1,1,1,1,1,1,1,1,1,1,11,2,6130,4,50,1,1,2,1,0,0,50,5,1
8104,PL,0.867089152336121,1,2,2,1,1,1,1,1,1,1,1,11,2,6130,4,64,1,2,5,2,0,0,64,6.4,2
8107,PL,0.937311351299286,1,2,1,1,1,1,1,1,1,1,1,15,7,1411,1,29,2,2,7,2,1,1,29,2.9,2
8108,PL,1.26972532272339,1,1,2,1,1,1,1,1,1,1,1,11,2,8331,2,52,1,2,9,4,0,1,52,5.2,4
8115,PL,1.05633962154388,1,2,2,1,1,1,1,1,1,1,1,14,4,3352,3,69,2,2,6,2,1,0,69,6.9,2
8117,PL,0.953562259674072,1,1,,1,1,1,1,1,1,1,1,9,1,,4,16,1,2,,6,0,0,16,1.6,5
8118,PL,0.772197842597961,2,2,2,1,1,1,1,1,1,1,1,7,2,9629,3,66,2,1,1,1,1,0,66,6.6,1
8119,PL,1.0263774394989,1,2,1,1,1,1,1,1,1,1,1,13,4,3112,3,30,1,2,5,4,0,0,30,3,4
8121,PL,0.992466688156128,1,1,,1,1,1,1,1,1,1,1,9,2,,2,16,1,2,,4,0,1,16,1.6,4
8122,PL,0.834628939628601,1,2,2,2,1,1,1,1,1,1,1,17,7,2341,4,49,1,2,8,5,0,0,49,4.9,5
8123,PL,0.963675796985626,1,2,2,2,1,1,1,1,1,1,1,17,7,2221,1,37,2,2,6,3,1,1,37,3.7,3
8127,PL,1.22431695461273,1,1,2,1,1,1,1,1,1,1,1,12,2,7412,2,53,1,1,4,4,0,1,53,5.3,4
8128,PL,1.1161482334137,1,2,1,1,1,1,1,1,1,1,1,10,2,8182,3,70,1,1,1,1,0,0,70,7,1
8129,PL,1.11449813842773,1,2,1,1,1,1,1,1,1,1,1,12,2,6000,4,56,1,0,1,2,0,0,56,5.6,2
8135,PL,1.04788684844971,1,1,2,1,1,1,1,1,1,1,1,10,2,9112,1,65,2,1,1,1,1,1,65,6.5,1
8138,PL,1.14681565761566,1,2,2,1,1,1,1,1,1,1,1,11,4,4214,3,46,1,2,,3,0,0,46,4.6,3
8139,PL,1.21316862106323,1,2,2,1,1,1,1,1,2,1,2,15,6,1321,1,30,1,2,5,4,0,1,30,3,4
8144,PL,0.927644848823547,1,2,2,1,1,1,1,1,1,1,1,11,2,7512,4,53,2,1,4,2,1,0,53,5.3,2
8145,PL,0.966113150119781,1,1,2,1,1,1,1,1,1,1,1,7,1,,4,46,1,1,,2,0,0,46,4.6,2
8149,PL,0.838573157787323,1,1,2,1,1,1,1,1,1,1,1,17,7,4311,4,28,1,,8,4,0,0,28,2.8,4
8153,PL,1.13816332817078,1,2,1,1,1,1,1,1,1,1,1,10,2,9412,4,58,2,1,1,1,1,0,58,5.8,1
8156,PL,1.0936713218689,1,2,2,1,1,1,1,1,1,1,1,11,2,7233,3,58,1,2,5,2,0,0,58,5.8,2
8173,PL,0.931213974952698,2,2,2,1,1,2,1,1,1,1,1,13,5,1322,3,77,1,2,5,2,0,0,77,7.7,2
8183,PL,1.30510139465332,1,2,1,2,1,2,1,1,1,1,1,18,7,6121,4,46,1,2,6,5,0,0,46,4.6,5
8187,PL,0.762527585029602,1,2,2,1,1,1,1,1,1,1,1,7,2,6130,4,79,1,1,,6,0,0,79,7.9,5
8190,PL,1.5268622636795,1,2,2,1,1,1,1,1,1,1,1,13,5,3114,3,30,1,2,7,3,0,0,30,3,3
8193,PL,1.04433357715607,1,1,1,1,1,1,1,1,1,1,1,15,6,3353,4,48,2,2,,3,1,0,48,4.8,3
8207,PL,1.24533045291901,1,1,2,1,1,1,1,1,1,1,1,11,2,6130,4,42,1,2,10,5,0,0,42,4.2,5
8213,PL,0.965753018856049,1,2,1,1,1,1,1,1,1,1,1,11,4,7522,3,83,1,2,5,2,0,0,83,8.3,2
8215,PL,0.834628939628601,1,1,2,2,2,1,1,2,1,1,1,17,6,2132,4,44,1,2,8,4,0,0,44,4.4,4
8216,PL,1.12343335151672,1,2,2,1,1,1,1,1,2,1,2,16,7,1349,1,67,2,3,9,2,1,1,67,6.7,2
8218,PL,0.921539664268494,1,1,2,2,1,1,1,1,1,1,1,12,2,5223,3,30,2,1,2,1,1,0,30,3,1
8221,PL,1.25165474414825,1,1,2,1,1,1,1,1,1,1,1,17,7,7318,1,62,2,2,2,2,1,1,62,6.2,2
8230,PL,1.00992381572723,1,2,2,1,1,1,1,2,1,2,2,14,4,6121,4,38,1,2,6,3,0,0,38,3.8,3
8234,PL,0.908181846141815,1,1,,1,1,1,1,1,1,1,1,9,2,9214,3,16,2,3,9,5,1,0,16,1.6,5
8240,PL,1.01538014411926,1,1,2,1,1,1,1,1,1,1,1,8,2,9329,4,53,1,2,4,1,0,0,53,5.3,1
8245,PL,0.85200572013855,1,2,1,1,1,1,1,1,1,1,1,11,2,3123,1,58,1,1,4,2,0,1,58,5.8,2
8248,PL,1.20153141021729,2,2,2,1,1,1,2,1,2,1,1,18,7,2619,2,56,2,3,,2,1,1,56,5.6,2
8250,PL,0.99807745218277,1,2,2,1,1,1,1,1,1,1,1,11,2,3123,1,56,1,1,2,3,0,1,56,5.6,3
8253,PL,0.923014223575592,1,2,2,1,1,1,1,1,1,1,1,18,7,1211,4,58,2,2,10,3,1,0,58,5.8,3
8260,PL,1.19877433776855,1,2,2,1,1,1,1,1,1,1,1,11,2,9112,4,43,2,2,3,1,1,0,43,4.3,1
8262,PL,1.03390574455261,1,2,2,1,1,1,1,1,1,1,1,11,2,6130,4,52,1,2,6,3,0,0,52,5.2,3
8264,PL,1.00163066387177,1,2,1,1,1,1,1,1,1,1,1,12,4,1200,3,36,2,2,,4,1,0,36,3.6,4
8269,PL,1.09047174453735,1,1,2,2,2,2,1,2,2,2,1,19,7,1322,3,36,1,3,10,3,0,0,36,3.6,3
8272,PL,1.06345665454865,1,2,2,1,1,1,1,1,1,1,1,10,2,6130,4,55,1,2,1,1,0,0,55,5.5,1
8276,PL,1.06096625328064,1,1,2,1,1,1,1,1,1,1,1,13,3,3112,1,24,1,2,2,5,0,1,24,2.4,5
8285,PL,1.00685751438141,1,2,2,1,1,1,1,1,1,1,1,12,3,5222,1,67,2,2,4,3,1,1,67,6.7,3
8287,PL,0.953904986381531,1,1,2,1,1,1,1,1,1,1,1,17,7,3341,4,27,2,2,,2,1,0,27,2.7,2
8290,PL,1.14585983753204,1,1,2,1,1,1,1,2,1,1,2,15,7,1420,4,43,1,2,,4,0,0,43,4.3,4
8291,PL,1.16078269481659,2,2,1,1,1,1,1,1,1,1,1,11,4,1211,1,79,2,2,4,1,1,1,79,7.9,1
8293,PL,0.907435178756714,1,1,2,1,1,1,1,1,1,1,1,17,7,2221,4,36,2,2,4,4,1,0,36,3.6,4
8305,PL,0.921539664268494,1,2,2,2,1,1,1,1,1,1,1,13,4,4416,4,33,2,2,3,1,1,0,33,3.3,1
8320,PL,0.829494297504425,1,1,2,1,1,1,1,1,1,1,1,12,4,4226,3,61,2,1,4,5,1,0,61,6.1,5
8321,PL,1.14798986911774,1,1,2,1,1,1,1,1,1,2,2,15,4,1420,3,29,1,3,10,2,0,0,29,2.9,2
8324,PL,0.853397488594055,1,1,2,1,1,1,1,1,1,1,1,14,5,3221,4,62,2,2,,2,1,0,62,6.2,2
8328,PL,0.825017333030701,1,2,2,2,2,1,1,1,1,1,1,15,5,8332,4,61,1,2,2,2,0,0,61,6.1,2
8337,PL,0.837669312953949,1,2,1,1,1,1,1,1,1,1,1,11,2,8332,4,66,1,2,3,2,0,0,66,6.6,2
8341,PL,0.899275481700897,2,2,2,1,1,1,1,1,1,1,1,17,4,7543,1,32,1,2,6,2,0,1,32,3.2,2
8344,PL,1.49338865280151,1,2,2,1,1,1,1,1,1,1,1,12,4,,3,39,2,2,7,3,1,0,39,3.9,3
8345,PL,1.12343335151672,1,2,1,1,1,1,1,1,1,1,1,17,5,3221,1,59,2,3,,2,1,1,59,5.9,2
8351,PL,0.921713352203369,1,2,2,1,1,1,1,1,1,1,1,11,2,7123,3,41,1,2,6,5,0,0,41,4.1,5
8352,PL,0.938121974468231,1,1,1,1,1,1,1,2,1,1,1,20,7,2341,3,53,2,2,9,2,1,0,53,5.3,2
8358,PL,0.862429678440094,1,2,2,1,1,1,1,1,1,1,1,9,2,7111,4,62,1,1,3,2,0,0,62,6.2,2
8360,PL,1.01887893676758,1,2,1,1,1,1,1,1,1,1,1,11,2,,3,36,2,2,4,6,1,0,36,3.6,5
8362,PL,0.848545670509338,1,2,1,1,1,1,1,1,1,1,1,9,2,5223,3,82,2,2,1,1,1,0,82,8.2,1
8363,PL,0.934791266918182,1,1,2,2,1,1,1,1,1,1,1,13,4,5223,3,44,1,2,1,4,0,0,44,4.4,4
